,username,link,id,shortcode,display_url,tracking_token,taken_at_timestamp,is_video,text,like_count,loc_id,loc_name
310,choiza11,https://www.instagram.com/p/BiWBI8pDZ5W/,1771608516332461654,BiWBI8pDZ5W,https://scontent-icn1-1.cdninstagram.com/vp/5053acb4a302b7effc1e55dccfa03e4c/5D88D1AA/t51.2885-15/fr/e15/s1080x1080/31047955_148423072671198_1967210049382121472_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=106,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiODdhNDIwMTQ0OWEyNGVkNzg0ODk3YjJmNjVhMmQ0ZTYxNzcxNjA4NTE2MzMyNDYxNjU0In0sInNpZ25hdHVyZSI6IiJ9,1525412394,True,"5/4 밤11시 kbs2
나물 캐는 아저씨

#세계최초나물채취예능",1621,,
311,choiza11,https://www.instagram.com/p/BRu5JN9DpW0/,1472365450306164148,BRu5JN9DpW0,https://scontent-icn1-1.cdninstagram.com/vp/42289c753419aaa9cd44cef4cab3570f/5E023B3F/t51.2885-15/e35/17334126_1868907553377820_3848333548104712192_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=104,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOGFjYTIwNTdiZjk2NGJiMGFmMzQzZDA4YzA2MWM3Y2UxNDcyMzY1NDUwMzA2MTY0MTQ4In0sInNpZ25hdHVyZSI6IiJ9,1489739661,False,With legends,3060,576885050,롯데애비뉴엘잠실
312,choiza11,https://www.instagram.com/p/BNrUzDYhHKh/,1399303578484765345,BNrUzDYhHKh,https://scontent-icn1-1.cdninstagram.com/vp/465dfcef5f567650e46017abd52d801c/5E1ACFD7/t51.2885-15/e35/15253265_1154503314629654_2624734456811880448_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=102,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMmQ2NTBhZTM1YTdjNGVlZmJlZGQyZWZkMGU5ZGQ4NWExMzk5MzAzNTc4NDg0NzY1MzQ1In0sInNpZ25hdHVyZSI6IiJ9,1481030007,False,울었다...,2472,1028937921,갓포레이
313,choiza11,https://www.instagram.com/p/BfakFF3jJlf/,1718844887367719263,BfakFF3jJlf,https://scontent-icn1-1.cdninstagram.com/vp/30cb30d55a34b32f028b954da781a8cc/5E350C50/t51.2885-15/e35/27582150_781648665366661_6947604424462172160_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=101,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNDhiOTYyNTU0YTFiNDlkNTliNjUyNWJiNGJmMThhYzMxNzE4ODQ0ODg3MzY3NzE5MjYzIn0sInNpZ25hdHVyZSI6IiJ9,1519122299,False,"따땃한 국물에 소주 한 잔 생각나는  저녁. 전 아직도 아바이 이모님의 손맛을 잊을수가 없습니다...이 정도 수준의 순대국밥 어디 없나요? 
#자신의인생순댓국을공유해봅시다",7909,258367667,전통아바이순대
314,choiza11,https://www.instagram.com/p/BrUk3cTHyYn/,1933332279679985191,BrUk3cTHyYn,https://scontent-icn1-1.cdninstagram.com/vp/6fada8223a390e3a9d65745ec671bd85/5DFEA5B0/t51.2885-15/e35/47113003_341493609979586_8581833258593932501_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=102,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMWRhMmFjNmJmNDBjNDZhNDk1NTRkODNiYTg3NDE3OTYxOTMzMzMyMjc5Njc5OTg1MTkxIn0sInNpZ25hdHVyZSI6IiJ9,1544691189,False,"압도적인 구성... 이 정도면 일산의 자랑 
#백석 #바다회향기",12996,269341078,일산 - Ilsan
315,choiza11,https://www.instagram.com/p/Bej148bDaO9/,1703442093710353341,Bej148bDaO9,https://scontent-icn1-1.cdninstagram.com/vp/2716401c98d656fbcd75e2ec72d311ba/5E16B370/t51.2885-15/e35/26865574_340399409792398_9188959865526026240_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=110,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNWMxN2NiY2MyYjhjNDYxYTg1YjMzNjBmM2JkMGY0MTMxNzAzNDQyMDkzNzEwMzUzMzQxIn0sInNpZ25hdHVyZSI6IiJ9,1517286143,False,DoubleD,7290,,
316,choiza11,https://www.instagram.com/p/Bz8C1xOn71Q/,2088556818277055824,Bz8C1xOn71Q,https://scontent-icn1-1.cdninstagram.com/vp/d3f4b41023bf5f5b663f9057c155ac8d/5E3AC47C/t51.2885-15/e35/s1080x1080/65442543_463806190836584_2189576449996798939_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=108,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOWMwZjkyZjIyMTI3NGMwN2E3ZGQzNjljZjAwMTY2ZDkyMDg4NTU2ODE4Mjc3MDU1ODI0In0sInNpZ25hdHVyZSI6IiJ9,1563195396,False,"Best ever 
#맛동산밴드",6775,213019810,"Incheon, Korea"
317,choiza11,https://www.instagram.com/p/BVzR8MpDTgu/,1545658000651139118,BVzR8MpDTgu,https://scontent-icn1-1.cdninstagram.com/vp/2d038d1b0fc9a31121c4ae0c0e2edce7/5E191163/t51.2885-15/e35/19428877_1399166030162706_7135288297659564032_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=106,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTRhNzUxYTZiOTJjNDA1Mzk0NDcyYWNmODNhMjNhOTExNTQ1NjU4MDAwNjUxMTM5MTE4In0sInNpZ25hdHVyZSI6IiJ9,1498476813,False,😮?😧?,5604,,
318,choiza11,https://www.instagram.com/p/BUK8PWOjCJi/,1516289162012795490,BUK8PWOjCJi,https://scontent-icn1-1.cdninstagram.com/vp/7f5547b7b4bae4bc4456190b1fe46199/5E246CDC/t51.2885-15/e35/18444412_332227200526412_834373392399335424_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=108,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZDg4YjQzMmQ2OTFlNDI2MTkwY2E0MmMzZmNiZjE1M2QxNTE2Mjg5MTYyMDEyNzk1NDkwIn0sInNpZ25hdHVyZSI6IiJ9,1494975775,False,감기걸려서 골골대고있는 독거노인을 위한 이른아침 하동관 배달... 고맙습니다 ㅜㅜ @treskimsemyung,2813,,
319,choiza11,https://www.instagram.com/p/By2E8otnTPt/,2068862837892920301,By2E8otnTPt,https://scontent-icn1-1.cdninstagram.com/vp/5f8738d9586b0a7c64aaf4b8544c490b/5E36B526/t51.2885-15/e35/s1080x1080/61796095_196235631300051_5724101962688282309_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=103,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMDQ4MGQ1ODBlZWQ1NDlmZGI5NDgwOGY1ZWFkYTkwY2EyMDY4ODYyODM3ODkyOTIwMzAxIn0sInNpZ25hdHVyZSI6IiJ9,1560847690,False,"우와.. 이거 치즈 이거... 이래서 소문이 안날수가 없다. 
#명불허전",7477,1589575888019092,옐로우보울
320,choiza11,https://www.instagram.com/p/BuVdXBwn_M6/,1987623936340259642,BuVdXBwn_M6,https://scontent-icn1-1.cdninstagram.com/vp/f1beb9d1fe47482f38788d9cf7299c24/5E21D083/t51.2885-15/e35/51794411_1164827847020357_4386537009373129565_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=105,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYzc5NTMxODNiM2JmNGE3NWIzNTViYjJkYWNlY2QwYTQxOTg3NjIzOTM2MzQwMjU5NjQyIn0sInNpZ25hdHVyZSI6IiJ9,1551163259,False,"가본다 가본다 시간을 못 맞춰 이제야 와본다. 🙏🏼 @064.land 
#내장탕 #믿고먹는로컬추천",4703,1026423660,공단해장국
321,choiza11,https://www.instagram.com/p/BobMti6jDVM/,1881153175781389644,BobMti6jDVM,https://scontent-icn1-1.cdninstagram.com/vp/db352d715fc5352eaa655794dfd0bbba/5D88E726/t51.2885-15/e15/42340160_259433408260460_2705582685377870520_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=108,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZTIyNjNiZDllNzliNGEwNmJjYzc4OWY2YzVlOTc4MWMxODgxMTUzMTc1NzgxMzg5NjQ0In0sInNpZ25hdHVyZSI6IiJ9,1538470971,True,"[Hangzoo] 💡
'Drive Thru (Feat. 개코)' MV
Watch Full ver. in @amoebakorea Bio
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
지금 바로 음원사이트로 '드라이브하러 갈래' 행주랑 단둘이 🚙=333
_
#행주 #Hangzoo #DriveThru #개코 #Gaeko #181002_6pm",1736,,
322,choiza11,https://www.instagram.com/p/BYIqJl3juuA/,1587704245737417600,BYIqJl3juuA,https://scontent-icn1-1.cdninstagram.com/vp/f6e12543e6a09f9789d377b29f50b617/5E332B2C/t51.2885-15/e35/20969218_2031199373833575_2404961783434444800_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=103,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiODcwNjg1ZjBiYWU5NDk1YmE4YmMzOTg3ZDUzZjk5YTcxNTg3NzA0MjQ1NzM3NDE3NjAwIn0sInNpZ25hdHVyZSI6IiJ9,1503489116,False,@arenakorea,5442,,
323,choiza11,https://www.instagram.com/p/BtC8IlXHsTi/,1964396860149777634,BtC8IlXHsTi,https://scontent-icn1-1.cdninstagram.com/vp/8b9827c7e2bd9a86033e33f71a752674/5E1ACA3B/t51.2885-15/e35/49652241_747919848926879_4913243071633404498_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=111,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYjc4NTQxODM3ZmY0NGI1MTkwNGU3OWRhOGQ3N2Y5YjcxOTY0Mzk2ODYwMTQ5Nzc3NjM0In0sInNpZ25hdHVyZSI6IiJ9,1548394375,False,"여기다 금산이나 충화 면을 이식한다면 정말 좋겠다. 
#멸고국수",5576,2179023435441533,파도식당
324,choiza11,https://www.instagram.com/p/BR7Rbq-juYh/,1475849971257239073,BR7Rbq-juYh,https://scontent-icn1-1.cdninstagram.com/vp/d97b42040bbcb246246e48275aa538d8/5DFE6761/t51.2885-15/e35/17438492_1387517217971918_2244777366062628864_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=102,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiY2ExYTE4ZDRlZTNmNGE1MDlmYTMxYjZmMDQ3ZDU1YTkxNDc1ODQ5OTcxMjU3MjM5MDczIn0sInNpZ25hdHVyZSI6IiJ9,1490155048,False,"[djfriz]
2017. 03. 28. 12PM

#djfriz #디제이프리즈 #20170328_12PM #R",1116,,
325,choiza11,https://www.instagram.com/p/Bu8fLMHn5_b/,1998609443014549467,Bu8fLMHn5_b,https://scontent-icn1-1.cdninstagram.com/vp/b1bc3b03f055a715239402f445638011/5E1F52B5/t51.2885-15/e35/53794658_123926168694843_8886252211375168142_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=103,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOTc5MDFmMzE5MWU1NGExYzljMjI2NmVlZDc5NTdlZTYxOTk4NjA5NDQzMDE0NTQ5NDY3In0sInNpZ25hdHVyZSI6IiJ9,1552472833,False,쿠알라룸푸르 고메이494 라고 해야하나? 지역 유명 맛집들을 모아놓은 푸드코드 입니다. 운치는 살짝 빠지지만 이 무더운 날씨에 땀 많은 저에게는 천국이네요 ㅎ,6743,233412850860766,Robinsons Malaysia
326,choiza11,https://www.instagram.com/p/BW7i4_3jw9a/,1565998745891311450,BW7i4_3jw9a,https://scontent-icn1-1.cdninstagram.com/vp/3a19624864bb65bda5c2ece4f862defc/5E20392C/t51.2885-15/e35/20225670_1401212949948519_2446811141607784448_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=103,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYzFkNTg2ODg0OWI4NDhjNWJkOGFmMWZlODdhYjQyNTExNTY1OTk4NzQ1ODkxMzExNDUwIn0sInNpZ25hdHVyZSI6IiJ9,1500901619,False,어복쟁반,4825,362217848,여기가 어디게?
327,choiza11,https://www.instagram.com/p/BHjv5d7hhDp/,1289084575691444457,BHjv5d7hhDp,https://scontent-icn1-1.cdninstagram.com/vp/e102f0474dfe4a7f11d7da715bf74b0b/5E04F3CD/t51.2885-15/e35/13556893_1108898939185103_249197463_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=111,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOTQxYmFlNDdiMmYyNDc5NGE2OGMyM2UwNmFlZTVhYTYxMjg5MDg0NTc1NjkxNDQ0NDU3In0sInNpZ25hdHVyZSI6IiJ9,1467890878,False,"하비의화이팅

#하비의도전",2587,,
328,choiza11,https://www.instagram.com/p/BpEd9bjDhZ8/,1892769508218508924,BpEd9bjDhZ8,https://scontent-icn1-1.cdninstagram.com/vp/207654a8bd2f106c3c906cf60dedc543/5E01DE47/t51.2885-15/e35/43778520_696796020700664_5900318900574804811_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=108,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNThhNWQ3YzhhYWQxNDljNjhhM2JiOTU3ZjQxOTFkYjAxODkyNzY5NTA4MjE4NTA4OTI0In0sInNpZ25hdHVyZSI6IiJ9,1539855730,False,Michelin star revelation 2019 seoul,2556,469629738,InterContinental Grand Seoul Parnas
329,choiza11,https://www.instagram.com/p/BgRlXp4jH65/,1734331684755373753,BgRlXp4jH65,https://scontent-icn1-1.cdninstagram.com/vp/97a54d75db0e5479fd05516712703621/5E1EBB37/t51.2885-15/e35/28434543_232527290639959_5984746114740387840_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=107,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZDM1M2Y5NjZjN2FkNDkxZDk0MDVlYjA4ZjQ0NDcyYjUxNzM0MzMxNjg0NzU1MzczNzUzIn0sInNpZ25hdHVyZSI6IiJ9,1520968469,False,"아... 목소리 일등 형 
#RIP #craigmack",1222,,
330,choiza11,https://www.instagram.com/p/BYhpoYmDi3e/,1594738838160158174,BYhpoYmDi3e,https://scontent-icn1-1.cdninstagram.com/vp/2d406bba455dc40f54c605ce6e18382a/5E03BC57/t51.2885-15/e35/21227512_1570414119682230_2830432556720062464_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=106,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYjBlMjk2MzUwZDdjNGY3YjljYjlmMDM4YzczNzg2Y2IxNTk0NzM4ODM4MTYwMTU4MTc0In0sInNpZ25hdHVyZSI6IiJ9,1504327705,False,쇼미더머니6 무대는 막을 내렸지만 @nucksal @hangzoo @munchinthepool 이 셋의 역사는 지금부터 시작입니다.,5931,,
331,choiza11,https://www.instagram.com/p/BXqdpNQjBpF/,1579204994430409285,BXqdpNQjBpF,https://scontent-icn1-1.cdninstagram.com/vp/307ff9b95e5bf8b4549a6d9c3d6c11d0/5E368E09/t51.2885-15/e35/20635462_1122598997872712_7251241926341427200_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=108,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZDEzN2U1NzJiMDczNGNhMTg5YTY2ZGQxMzU0OTkzNzkxNTc5MjA0OTk0NDMwNDA5Mjg1In0sInNpZ25hdHVyZSI6IiJ9,1502475927,False,라이노도 한해도 둘 다 너무 멋있었다,6503,,
332,choiza11,https://www.instagram.com/p/BNhDpR-Bx6A/,1396413390393908864,BNhDpR-Bx6A,https://scontent-icn1-1.cdninstagram.com/vp/b1267acaccfa50b1df1df6cb2366ed57/5E3D95D1/t51.2885-15/e35/15056741_1159385594182583_1943494661607784448_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=111,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYWRhZDViYjkwZGIwNDdmOWFlYWU4ODcyNjE1NTcyODkxMzk2NDEzMzkwMzkzOTA4ODY0In0sInNpZ25hdHVyZSI6IiJ9,1480685469,False,효섭아 축하해!!!👏👏👏👏👏 #mama2016 #크러쉬 #amoebaculture #hk🇭🇰,3619,235554201,"Asia World Expo Arena, Hong Kong"
333,choiza11,https://www.instagram.com/p/BCxLp5itGD3/,1202793833280332023,BCxLp5itGD3,https://scontent-icn1-1.cdninstagram.com/vp/334f087927e6dd693522371b4afb56c1/5E1D4C9F/t51.2885-15/e35/12093522_572349689601022_974050605_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=110,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOTA3NDFkNDBlZmFkNGY3OTkwNDE5NjJkYTIwNWRiYzcxMjAyNzkzODMzMjgwMzMyMDIzIn0sInNpZ25hdHVyZSI6IiJ9,1457604219,False,Pho 247...,1337,,
334,choiza11,https://www.instagram.com/p/BHlL2AfhI6N/,1289488958203661965,BHlL2AfhI6N,https://scontent-icn1-1.cdninstagram.com/vp/1c99916e3e2e8ab1d95fee7e6b54d932/5D88D629/t51.2885-15/e15/13573472_159817091088595_1533648440_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=107,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNDY1ZTJlYzc2Nzk5NDI5NmEwOGY0ZmZjYTczMjY3N2QxMjg5NDg4OTU4MjAzNjYxOTY1In0sInNpZ25hdHVyZSI6IiJ9,1467939084,True,Good morning!,2014,253731449,강남역
335,choiza11,https://www.instagram.com/p/BOM1b6BhvpR/,1408735797653731921,BOM1b6BhvpR,https://scontent-icn1-1.cdninstagram.com/vp/8e9ebecb8e4d70a0bc92f5351cca7c1a/5E1FB5F5/t51.2885-15/e35/14624398_1811406675793970_4522432311639146496_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=102,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTc1NjFjNjk4MjkyNDRlNTkwYTkyZjcwNDVlOTJkMTYxNDA4NzM1Nzk3NjUzNzMxOTIxIn0sInNpZ25hdHVyZSI6IiJ9,1482154415,False,#짐꾼의삶,4904,,
336,choiza11,https://www.instagram.com/p/BLnUzDFBvBn/,1362148881231966311,BLnUzDFBvBn,https://scontent-icn1-1.cdninstagram.com/vp/ae36928b7257883e1709f6583124048c/5E38A93B/t51.2885-15/e35/14714468_920278221409764_2344793006764195840_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=100,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOTkxMzA0YTc4ZjE2NDIxOWI3MTliMjNlMDNjZmU3Y2ExMzYyMTQ4ODgxMjMxOTY2MzExIn0sInNpZ25hdHVyZSI6IiJ9,1476600822,False,With Great park,2727,235947164,여의도공원 | Yeouido Park
337,choiza11,https://www.instagram.com/p/BBofE7XtGPv/,1182331580252972015,BBofE7XtGPv,https://scontent-icn1-1.cdninstagram.com/vp/58678b15b98c76b57439a0008d1537bc/5D891C92/t51.2885-15/e15/12725167_633647153452834_520382053_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=110,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYzEyMDkzMTIwZjcxNGFkNmExYTFjYjM2ZGYwOGVmOWYxMTgyMzMxNTgwMjUyOTcyMDE1In0sInNpZ25hdHVyZSI6IiJ9,1455164929,True,"#Repost @amoebakorea with @repostapp.
・・・
.
Dynamic Duo will be going on tour in March 2016 to 5 different cities in the U.S.! Come join them on the 'DYNAMIC DUO GRAND CARNIVAL TOUR'. 팬분들의 성원으로 다이나믹듀오의 'DYNAMIC DUO GRAND CARNIVAL TOUR'를 개최하게 되었습니다! 다가오는 3월, 미국 5개 도시에서 만나요!

The Tour Dates & Venues are as follows:
3/11(FRI) PLAYSTATION THEATER - 뉴욕
3/13(SUN) THE VIC THEATER - 시카고
3/16(WED) THE LOFT - 아틀란타
3/17(THU) GRANADA THEATER - 댈러스
3/19(SAT) CLUB NOKIA - 로스엔젤레스

Ticketing will start on Saturday, February 13, 2016, at 6:00PM PST/ 9:00PM EST. Ticketing sites are TBA.

티켓 오픈 : 2016년 2월 13일 (토) PST 오후 6시 / EST 오후 9시 자세한 정보는 MyMusicTaste 페이스북 페이지를 통해서 확인하세요!

#DynamicDuo #GrandCarnival #UnitedStatesTour #2016 #Choiza #Gaeko #DJFriz #AmoebaCulture #MyMusicTaste #MMT #Concert #다이나믹듀오 #미국투어 #최자 #개코 #디제이프리즈 #아메바컬쳐 #마이뮤직테이스트 #마뮤테 #콘서트",873,,
338,choiza11,https://www.instagram.com/p/BYc2-jajt9q/,1593390161328004970,BYc2-jajt9q,https://scontent-icn1-1.cdninstagram.com/vp/1898f8e554f6c415715825245b971243/5D88C949/t51.2885-15/e15/21147855_1750544088575596_4570883322309246976_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=104,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOWVmZjU5OTU5YzE3NDNlM2JiM2E2NmExOTUyZjA1YTAxNTkzMzkwMTYxMzI4MDA0OTcwIn0sInNpZ25hdHVyZSI6IiJ9,1504166930,True,"[Primary]
'Pop'

Right? (Feat. 소유) MV 
https://youtu.be/ybfDMgLQ7PA

#Primary #프라이머리 #1of1 #Pop
#Right? #소유 #Soyou",1596,,
339,choiza11,https://www.instagram.com/p/BS1YZfejx5b/,1492206156445064795,BS1YZfejx5b,https://scontent-icn1-1.cdninstagram.com/vp/6064cb45b6180c0b24d3bd693ec91dc7/5DFE0FE0/t51.2885-15/e35/17662984_211805665983797_2367555263986139136_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=105,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOWE5OGFmNzkwMjJiNDcyNmJjYjI4ZjNiMDBhZDQ5YmIxNDkyMjA2MTU2NDQ1MDY0Nzk1In0sInNpZ25hdHVyZSI6IiJ9,1492104857,False,"A dog and Guitar player 
#잘생김을연상시키는그의vibe",2068,,
340,choiza11,https://www.instagram.com/p/BfQy8uVjXx0/,1716095533276036212,BfQy8uVjXx0,https://scontent-icn1-1.cdninstagram.com/vp/45831f77d2e7b1f5605785e808fd9f86/5D89562E/t51.2885-15/e15/27878596_290274964834374_4050365257770598400_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=106,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMWFjN2ZiYjc2MjRmNDE3OWEzNWIxY2ZkNjllZTViNmMxNzE2MDk1NTMzMjc2MDM2MjEyIn0sInNpZ25hdHVyZSI6IiJ9,1518794620,True,우리 황이 @djfriz 생일축하해!!! #HBD #djfriz,1607,,
341,choiza11,https://www.instagram.com/p/Bp_rCsvnZf_/,1909434068510808063,Bp_rCsvnZf_,https://scontent-icn1-1.cdninstagram.com/vp/91b93e93ad771e737c1734e7712222b8/5E05F780/t51.2885-15/e35/43779233_1938520462868815_3822691682417469382_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=107,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMmIzMWJiOGE3ZDg1NGRhY2FiMWJjM2JjYzU1NWVjZTkxOTA5NDM0MDY4NTEwODA4MDYzIn0sInNpZ25hdHVyZSI6IiJ9,1541842300,False,양구 평화의 콘서트,2371,286940457,"Yanggu, Kangwon-Do, Korea"
342,choiza11,https://www.instagram.com/p/BnaRAtKDMx4/,1862876211148803192,BnaRAtKDMx4,https://scontent-icn1-1.cdninstagram.com/vp/f432682d88b983ffa5cca5f0ef8bfc55/5E1DC318/t51.2885-15/e35/39968870_2150865358534227_2811001008848168058_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=103,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNjMwOTkzOGNiZjdiNGI0NTllNTEwODA4Nzc5ZDQ4YjkxODYyODc2MjExMTQ4ODAzMTkyIn0sInNpZ25hdHVyZSI6IiJ9,1536292171,False,"가난한 선비같은 고고한맛

#돼지국밥 #피순대 #순면",5622,500107780113685,광화문국밥
